year,month,region,food.item,cost
2008,11,Canada,"Ground beef, regular, 1 kilogram",6.81
2008,12,Canada,"Ground beef, regular, 1 kilogram",6.87
2009,1,Canada,"Ground beef, regular, 1 kilogram",6.74
2009,2,Canada,"Ground beef, regular, 1 kilogram",6.91
2009,3,Canada,"Ground beef, regular, 1 kilogram",7.01
2009,4,Canada,"Ground beef, regular, 1 kilogram",7.17
2009,5,Canada,"Ground beef, regular, 1 kilogram",7.07
2009,6,Canada,"Ground beef, regular, 1 kilogram",7.21
2009,7,Canada,"Ground beef, regular, 1 kilogram",7.12
2009,8,Canada,"Ground beef, regular, 1 kilogram",7.01
2009,9,Canada,"Ground beef, regular, 1 kilogram",6.85
2009,10,Canada,"Ground beef, regular, 1 kilogram",6.97
2009,11,Canada,"Ground beef, regular, 1 kilogram",7.05
2009,12,Canada,"Ground beef, regular, 1 kilogram",7.16
2010,1,Canada,"Ground beef, regular, 1 kilogram",7.06
2010,2,Canada,"Ground beef, regular, 1 kilogram",7.37
2010,3,Canada,"Ground beef, regular, 1 kilogram",7.32
2010,4,Canada,"Ground beef, regular, 1 kilogram",7.38
2010,5,Canada,"Ground beef, regular, 1 kilogram",7.54
2010,6,Canada,"Ground beef, regular, 1 kilogram",7.48
2010,7,Canada,"Ground beef, regular, 1 kilogram",7.55
2010,8,Canada,"Ground beef, regular, 1 kilogram",7.7
2010,9,Canada,"Ground beef, regular, 1 kilogram",7.61
2010,10,Canada,"Ground beef, regular, 1 kilogram",7.68
2010,11,Canada,"Ground beef, regular, 1 kilogram",7.51
2010,12,Canada,"Ground beef, regular, 1 kilogram",7.76
2011,1,Canada,"Ground beef, regular, 1 kilogram",7.67
2011,2,Canada,"Ground beef, regular, 1 kilogram",7.61
2011,3,Canada,"Ground beef, regular, 1 kilogram",7.99
2011,4,Canada,"Ground beef, regular, 1 kilogram",8.2
2011,5,Canada,"Ground beef, regular, 1 kilogram",8.24
2011,6,Canada,"Ground beef, regular, 1 kilogram",8.23
2011,7,Canada,"Ground beef, regular, 1 kilogram",8.34
2011,8,Canada,"Ground beef, regular, 1 kilogram",8.27
2011,9,Canada,"Ground beef, regular, 1 kilogram",8.33
2011,10,Canada,"Ground beef, regular, 1 kilogram",8.45
2011,11,Canada,"Ground beef, regular, 1 kilogram",8.47
2011,12,Canada,"Ground beef, regular, 1 kilogram",8.7
2012,1,Canada,"Ground beef, regular, 1 kilogram",8.85
2012,2,Canada,"Ground beef, regular, 1 kilogram",8.92
2012,3,Canada,"Ground beef, regular, 1 kilogram",8.82
2012,4,Canada,"Ground beef, regular, 1 kilogram",8.88
2012,5,Canada,"Ground beef, regular, 1 kilogram",9.02
2012,6,Canada,"Ground beef, regular, 1 kilogram",9.24
2012,7,Canada,"Ground beef, regular, 1 kilogram",9.18
2012,8,Canada,"Ground beef, regular, 1 kilogram",9.1
2012,9,Canada,"Ground beef, regular, 1 kilogram",9.02
2012,10,Canada,"Ground beef, regular, 1 kilogram",9.1
2012,11,Canada,"Ground beef, regular, 1 kilogram",9.37
2012,12,Canada,"Ground beef, regular, 1 kilogram",9.25
2013,1,Canada,"Ground beef, regular, 1 kilogram",9.06
2013,2,Canada,"Ground beef, regular, 1 kilogram",9.51
2013,3,Canada,"Ground beef, regular, 1 kilogram",9.43
2013,4,Canada,"Ground beef, regular, 1 kilogram",9.39
2013,5,Canada,"Ground beef, regular, 1 kilogram",9.5
2013,6,Canada,"Ground beef, regular, 1 kilogram",9.53
2013,7,Canada,"Ground beef, regular, 1 kilogram",9.37
2013,8,Canada,"Ground beef, regular, 1 kilogram",9.37
2013,9,Canada,"Ground beef, regular, 1 kilogram",9.5
2013,10,Canada,"Ground beef, regular, 1 kilogram",9.54
2013,11,Canada,"Ground beef, regular, 1 kilogram",9.46
2013,12,Canada,"Ground beef, regular, 1 kilogram",9.57
2014,1,Canada,"Ground beef, regular, 1 kilogram",9.77
2014,2,Canada,"Ground beef, regular, 1 kilogram",9.99
2014,3,Canada,"Ground beef, regular, 1 kilogram",10.44
2014,4,Canada,"Ground beef, regular, 1 kilogram",10.42
2014,5,Canada,"Ground beef, regular, 1 kilogram",10.68
2014,6,Canada,"Ground beef, regular, 1 kilogram",11
2014,7,Canada,"Ground beef, regular, 1 kilogram",10.91
2014,8,Canada,"Ground beef, regular, 1 kilogram",10.86
2014,9,Canada,"Ground beef, regular, 1 kilogram",11.4
2014,10,Canada,"Ground beef, regular, 1 kilogram",11.74
2014,11,Canada,"Ground beef, regular, 1 kilogram",11.98
2014,12,Canada,"Ground beef, regular, 1 kilogram",12.07
2015,1,Canada,"Ground beef, regular, 1 kilogram",11.99
2015,2,Canada,"Ground beef, regular, 1 kilogram",12.29
2015,3,Canada,"Ground beef, regular, 1 kilogram",12.43
2015,4,Canada,"Ground beef, regular, 1 kilogram",12.59
2015,5,Canada,"Ground beef, regular, 1 kilogram",12.64
2015,6,Canada,"Ground beef, regular, 1 kilogram",12.75
2015,7,Canada,"Ground beef, regular, 1 kilogram",12.57
2015,8,Canada,"Ground beef, regular, 1 kilogram",12.66
2015,9,Canada,"Ground beef, regular, 1 kilogram",12.96
2015,10,Canada,"Ground beef, regular, 1 kilogram",13.23
2015,11,Canada,"Ground beef, regular, 1 kilogram",12.86
2015,12,Canada,"Ground beef, regular, 1 kilogram",12.8
2016,1,Canada,"Ground beef, regular, 1 kilogram",12.75
2016,2,Canada,"Ground beef, regular, 1 kilogram",12.62
2016,3,Canada,"Ground beef, regular, 1 kilogram",13.11
2016,4,Canada,"Ground beef, regular, 1 kilogram",12.78
2016,5,Canada,"Ground beef, regular, 1 kilogram",12.71
2016,6,Canada,"Ground beef, regular, 1 kilogram",12.29
2016,7,Canada,"Ground beef, regular, 1 kilogram",12.25
2016,8,Canada,"Ground beef, regular, 1 kilogram",12.19
1995,1,Canada,"Pork chops, 1 kilogram",8.36
1995,2,Canada,"Pork chops, 1 kilogram",8.56
1995,3,Canada,"Pork chops, 1 kilogram",8.53
1995,4,Canada,"Pork chops, 1 kilogram",8.7
1995,5,Canada,"Pork chops, 1 kilogram",8.38
1995,6,Canada,"Pork chops, 1 kilogram",8.29
1995,7,Canada,"Pork chops, 1 kilogram",8.66
1995,8,Canada,"Pork chops, 1 kilogram",9.11
1995,9,Canada,"Pork chops, 1 kilogram",8.9
1995,10,Canada,"Pork chops, 1 kilogram",8.93
1995,11,Canada,"Pork chops, 1 kilogram",8.59
1995,12,Canada,"Pork chops, 1 kilogram",8.73
1996,1,Canada,"Pork chops, 1 kilogram",8.95
1996,2,Canada,"Pork chops, 1 kilogram",9.03
1996,3,Canada,"Pork chops, 1 kilogram",8.93
1996,4,Canada,"Pork chops, 1 kilogram",9.03
1996,5,Canada,"Pork chops, 1 kilogram",9.25
1996,6,Canada,"Pork chops, 1 kilogram",9.95
1996,7,Canada,"Pork chops, 1 kilogram",9.28
1996,8,Canada,"Pork chops, 1 kilogram",9.66
1996,9,Canada,"Pork chops, 1 kilogram",9.4
1996,10,Canada,"Pork chops, 1 kilogram",9.38
1996,11,Canada,"Pork chops, 1 kilogram",9.38
1996,12,Canada,"Pork chops, 1 kilogram",9.4
1997,1,Canada,"Pork chops, 1 kilogram",9.73
1997,2,Canada,"Pork chops, 1 kilogram",9.33
1997,3,Canada,"Pork chops, 1 kilogram",9.45
1997,4,Canada,"Pork chops, 1 kilogram",9.63
1997,5,Canada,"Pork chops, 1 kilogram",10.03
1997,6,Canada,"Pork chops, 1 kilogram",9.82
1997,7,Canada,"Pork chops, 1 kilogram",9.97
1997,8,Canada,"Pork chops, 1 kilogram",9.87
1997,9,Canada,"Pork chops, 1 kilogram",9.81
1997,10,Canada,"Pork chops, 1 kilogram",9.45
1997,11,Canada,"Pork chops, 1 kilogram",9.29
1997,12,Canada,"Pork chops, 1 kilogram",9.37
1998,1,Canada,"Pork chops, 1 kilogram",8.83
1998,2,Canada,"Pork chops, 1 kilogram",8.88
1998,3,Canada,"Pork chops, 1 kilogram",8.55
1998,4,Canada,"Pork chops, 1 kilogram",8.47
1998,5,Canada,"Pork chops, 1 kilogram",8.24
1998,6,Canada,"Pork chops, 1 kilogram",9
1998,7,Canada,"Pork chops, 1 kilogram",9.11
1998,8,Canada,"Pork chops, 1 kilogram",9.01
1998,9,Canada,"Pork chops, 1 kilogram",8.74
1998,10,Canada,"Pork chops, 1 kilogram",8.68
1998,11,Canada,"Pork chops, 1 kilogram",8.5
1998,12,Canada,"Pork chops, 1 kilogram",8.25
1999,1,Canada,"Pork chops, 1 kilogram",7.94
1999,2,Canada,"Pork chops, 1 kilogram",8.21
1999,3,Canada,"Pork chops, 1 kilogram",8
1999,4,Canada,"Pork chops, 1 kilogram",8.01
1999,5,Canada,"Pork chops, 1 kilogram",8.19
1999,6,Canada,"Pork chops, 1 kilogram",8.22
1999,7,Canada,"Pork chops, 1 kilogram",8.2
1999,8,Canada,"Pork chops, 1 kilogram",8.26
1999,9,Canada,"Pork chops, 1 kilogram",8.27
1999,10,Canada,"Pork chops, 1 kilogram",8.23
1999,11,Canada,"Pork chops, 1 kilogram",8.34
1999,12,Canada,"Pork chops, 1 kilogram",8.07
2000,1,Canada,"Pork chops, 1 kilogram",8.17
2000,2,Canada,"Pork chops, 1 kilogram",8.18
2000,3,Canada,"Pork chops, 1 kilogram",8.39
2000,4,Canada,"Pork chops, 1 kilogram",8.57
2000,5,Canada,"Pork chops, 1 kilogram",8.92
2000,6,Canada,"Pork chops, 1 kilogram",9.09
2000,7,Canada,"Pork chops, 1 kilogram",9.25
2000,8,Canada,"Pork chops, 1 kilogram",9.26
2000,9,Canada,"Pork chops, 1 kilogram",9.19
2000,10,Canada,"Pork chops, 1 kilogram",9.13
2000,11,Canada,"Pork chops, 1 kilogram",9.05
2000,12,Canada,"Pork chops, 1 kilogram",9.24
2001,1,Canada,"Pork chops, 1 kilogram",9.21
2001,2,Canada,"Pork chops, 1 kilogram",9.05
2001,3,Canada,"Pork chops, 1 kilogram",9.42
2001,4,Canada,"Pork chops, 1 kilogram",10.13
2001,5,Canada,"Pork chops, 1 kilogram",9.87
2001,6,Canada,"Pork chops, 1 kilogram",9.99
2001,7,Canada,"Pork chops, 1 kilogram",10.1
2001,8,Canada,"Pork chops, 1 kilogram",10.12
2001,9,Canada,"Pork chops, 1 kilogram",9.86
2001,10,Canada,"Pork chops, 1 kilogram",10.1
2001,11,Canada,"Pork chops, 1 kilogram",9.91
2001,12,Canada,"Pork chops, 1 kilogram",9.85
2002,1,Canada,"Pork chops, 1 kilogram",9.91
2002,2,Canada,"Pork chops, 1 kilogram",10
2002,3,Canada,"Pork chops, 1 kilogram",9.57
2002,4,Canada,"Pork chops, 1 kilogram",9.61
2002,5,Canada,"Pork chops, 1 kilogram",9.54
2002,6,Canada,"Pork chops, 1 kilogram",9.67
2002,7,Canada,"Pork chops, 1 kilogram",9.37
2002,8,Canada,"Pork chops, 1 kilogram",9.48
2002,9,Canada,"Pork chops, 1 kilogram",9.38
2002,10,Canada,"Pork chops, 1 kilogram",9.48
2002,11,Canada,"Pork chops, 1 kilogram",9.32
2002,12,Canada,"Pork chops, 1 kilogram",9.34
2003,1,Canada,"Pork chops, 1 kilogram",9.4
2003,2,Canada,"Pork chops, 1 kilogram",9.4
2003,3,Canada,"Pork chops, 1 kilogram",9.62
2003,4,Canada,"Pork chops, 1 kilogram",9.43
2003,5,Canada,"Pork chops, 1 kilogram",9.57
2003,6,Canada,"Pork chops, 1 kilogram",9.73
2003,7,Canada,"Pork chops, 1 kilogram",9.57
2003,8,Canada,"Pork chops, 1 kilogram",9.41
2003,9,Canada,"Pork chops, 1 kilogram",9.17
2003,10,Canada,"Pork chops, 1 kilogram",9.64
2003,11,Canada,"Pork chops, 1 kilogram",9.44
2003,12,Canada,"Pork chops, 1 kilogram",9.5
2004,1,Canada,"Pork chops, 1 kilogram",9.28
2004,2,Canada,"Pork chops, 1 kilogram",9.5
2004,3,Canada,"Pork chops, 1 kilogram",9.55
2004,4,Canada,"Pork chops, 1 kilogram",9.61
2004,5,Canada,"Pork chops, 1 kilogram",9.99
2004,6,Canada,"Pork chops, 1 kilogram",10.62
2004,7,Canada,"Pork chops, 1 kilogram",10.73
2004,8,Canada,"Pork chops, 1 kilogram",10.72
2004,9,Canada,"Pork chops, 1 kilogram",10.5
2004,10,Canada,"Pork chops, 1 kilogram",10.63
2004,11,Canada,"Pork chops, 1 kilogram",10.2
2004,12,Canada,"Pork chops, 1 kilogram",10.21
2005,1,Canada,"Pork chops, 1 kilogram",10.19
2005,2,Canada,"Pork chops, 1 kilogram",10.36
2005,3,Canada,"Pork chops, 1 kilogram",10.14
2005,4,Canada,"Pork chops, 1 kilogram",10.08
2005,5,Canada,"Pork chops, 1 kilogram",10.05
2005,6,Canada,"Pork chops, 1 kilogram",10.22
2005,7,Canada,"Pork chops, 1 kilogram",10.09
2005,8,Canada,"Pork chops, 1 kilogram",10.03
2005,9,Canada,"Pork chops, 1 kilogram",9.88
2005,10,Canada,"Pork chops, 1 kilogram",9.97
2005,11,Canada,"Pork chops, 1 kilogram",9.75
2005,12,Canada,"Pork chops, 1 kilogram",9.8
2006,1,Canada,"Pork chops, 1 kilogram",9.42
2006,2,Canada,"Pork chops, 1 kilogram",9.63
2006,3,Canada,"Pork chops, 1 kilogram",9.25
2006,4,Canada,"Pork chops, 1 kilogram",9.53
2006,5,Canada,"Pork chops, 1 kilogram",9.27
2006,6,Canada,"Pork chops, 1 kilogram",9.24
2006,7,Canada,"Pork chops, 1 kilogram",9.24
2006,8,Canada,"Pork chops, 1 kilogram",9.55
2006,9,Canada,"Pork chops, 1 kilogram",9.62
2006,10,Canada,"Pork chops, 1 kilogram",9.58
2006,11,Canada,"Pork chops, 1 kilogram",9.31
2006,12,Canada,"Pork chops, 1 kilogram",9.34
2007,1,Canada,"Pork chops, 1 kilogram",9.53
2007,2,Canada,"Pork chops, 1 kilogram",9.34
2007,3,Canada,"Pork chops, 1 kilogram",9.12
2007,4,Canada,"Pork chops, 1 kilogram",9.53
2007,5,Canada,"Pork chops, 1 kilogram",9.42
2007,6,Canada,"Pork chops, 1 kilogram",9.39
2007,7,Canada,"Pork chops, 1 kilogram",9.52
2007,8,Canada,"Pork chops, 1 kilogram",9.52
2007,9,Canada,"Pork chops, 1 kilogram",9.49
2007,10,Canada,"Pork chops, 1 kilogram",9.36
2007,11,Canada,"Pork chops, 1 kilogram",9.16
2007,12,Canada,"Pork chops, 1 kilogram",8.94
2008,1,Canada,"Pork chops, 1 kilogram",9.21
2008,2,Canada,"Pork chops, 1 kilogram",9.05
2008,3,Canada,"Pork chops, 1 kilogram",9
2008,4,Canada,"Pork chops, 1 kilogram",9.06
2008,5,Canada,"Pork chops, 1 kilogram",9.17
2008,6,Canada,"Pork chops, 1 kilogram",9.19
2008,7,Canada,"Pork chops, 1 kilogram",9.18
2008,8,Canada,"Pork chops, 1 kilogram",9.38
2008,9,Canada,"Pork chops, 1 kilogram",9.5
2008,10,Canada,"Pork chops, 1 kilogram",9.37
2008,11,Canada,"Pork chops, 1 kilogram",9.44
2008,12,Canada,"Pork chops, 1 kilogram",9.51
2009,1,Canada,"Pork chops, 1 kilogram",9.54
2009,2,Canada,"Pork chops, 1 kilogram",9.6
2009,3,Canada,"Pork chops, 1 kilogram",9.81
2009,4,Canada,"Pork chops, 1 kilogram",9.78
2009,5,Canada,"Pork chops, 1 kilogram",9.84
2009,6,Canada,"Pork chops, 1 kilogram",9.67
2009,7,Canada,"Pork chops, 1 kilogram",9.5
2009,8,Canada,"Pork chops, 1 kilogram",9.6
2009,9,Canada,"Pork chops, 1 kilogram",9.6
2009,10,Canada,"Pork chops, 1 kilogram",9.48
2009,11,Canada,"Pork chops, 1 kilogram",9.5
2009,12,Canada,"Pork chops, 1 kilogram",9.16
2010,1,Canada,"Pork chops, 1 kilogram",9.19
2010,2,Canada,"Pork chops, 1 kilogram",9.33
2010,3,Canada,"Pork chops, 1 kilogram",9.02
2010,4,Canada,"Pork chops, 1 kilogram",9.24
2010,5,Canada,"Pork chops, 1 kilogram",9.56
2010,6,Canada,"Pork chops, 1 kilogram",9.51
2010,7,Canada,"Pork chops, 1 kilogram",9.42
2010,8,Canada,"Pork chops, 1 kilogram",9.55
2010,9,Canada,"Pork chops, 1 kilogram",9.68
2010,10,Canada,"Pork chops, 1 kilogram",10.05
2010,11,Canada,"Pork chops, 1 kilogram",9.72
2010,12,Canada,"Pork chops, 1 kilogram",9.72
2011,1,Canada,"Pork chops, 1 kilogram",9.73
2011,2,Canada,"Pork chops, 1 kilogram",9.83
2011,3,Canada,"Pork chops, 1 kilogram",9.98
2011,4,Canada,"Pork chops, 1 kilogram",10.06
2011,5,Canada,"Pork chops, 1 kilogram",10.11
2011,6,Canada,"Pork chops, 1 kilogram",9.97
2011,7,Canada,"Pork chops, 1 kilogram",10.04
2011,8,Canada,"Pork chops, 1 kilogram",10.24
2011,9,Canada,"Pork chops, 1 kilogram",10.45
2011,10,Canada,"Pork chops, 1 kilogram",10.17
2011,11,Canada,"Pork chops, 1 kilogram",10.3
2011,12,Canada,"Pork chops, 1 kilogram",10.38
2012,1,Canada,"Pork chops, 1 kilogram",10.09
2012,2,Canada,"Pork chops, 1 kilogram",10.46
2012,3,Canada,"Pork chops, 1 kilogram",10.54
2012,4,Canada,"Pork chops, 1 kilogram",10.91
2012,5,Canada,"Pork chops, 1 kilogram",10.7
2012,6,Canada,"Pork chops, 1 kilogram",10.37
2012,7,Canada,"Pork chops, 1 kilogram",10.65
2012,8,Canada,"Pork chops, 1 kilogram",10.81
2012,9,Canada,"Pork chops, 1 kilogram",10.53
2012,10,Canada,"Pork chops, 1 kilogram",10.81
2012,11,Canada,"Pork chops, 1 kilogram",10.71
2012,12,Canada,"Pork chops, 1 kilogram",10.75
2013,1,Canada,"Pork chops, 1 kilogram",10.55
2013,2,Canada,"Pork chops, 1 kilogram",10.62
2013,3,Canada,"Pork chops, 1 kilogram",10.75
2013,4,Canada,"Pork chops, 1 kilogram",10.42
2013,5,Canada,"Pork chops, 1 kilogram",10.6
2013,6,Canada,"Pork chops, 1 kilogram",10.89
2013,7,Canada,"Pork chops, 1 kilogram",11.09
2013,8,Canada,"Pork chops, 1 kilogram",10.97
2013,9,Canada,"Pork chops, 1 kilogram",11.2
2013,10,Canada,"Pork chops, 1 kilogram",11.28
2013,11,Canada,"Pork chops, 1 kilogram",11.08
2013,12,Canada,"Pork chops, 1 kilogram",11.04
2014,1,Canada,"Pork chops, 1 kilogram",11.1
2014,2,Canada,"Pork chops, 1 kilogram",11.3
2014,3,Canada,"Pork chops, 1 kilogram",11.24
2014,4,Canada,"Pork chops, 1 kilogram",12.09
2014,5,Canada,"Pork chops, 1 kilogram",12.62
2014,6,Canada,"Pork chops, 1 kilogram",12.88
2014,7,Canada,"Pork chops, 1 kilogram",12.76
2014,8,Canada,"Pork chops, 1 kilogram",12.53
2014,9,Canada,"Pork chops, 1 kilogram",12.8
2014,10,Canada,"Pork chops, 1 kilogram",13.05
2014,11,Canada,"Pork chops, 1 kilogram",12.87
2014,12,Canada,"Pork chops, 1 kilogram",13.02
2015,1,Canada,"Pork chops, 1 kilogram",12.99
2015,2,Canada,"Pork chops, 1 kilogram",12.93
2015,3,Canada,"Pork chops, 1 kilogram",12.97
2015,4,Canada,"Pork chops, 1 kilogram",12.93
2015,5,Canada,"Pork chops, 1 kilogram",12.84
2015,6,Canada,"Pork chops, 1 kilogram",12.72
2015,7,Canada,"Pork chops, 1 kilogram",12.77
2015,8,Canada,"Pork chops, 1 kilogram",12.99
2015,9,Canada,"Pork chops, 1 kilogram",13.16
2015,10,Canada,"Pork chops, 1 kilogram",13.26
2015,11,Canada,"Pork chops, 1 kilogram",12.89
2015,12,Canada,"Pork chops, 1 kilogram",13.09
2016,1,Canada,"Pork chops, 1 kilogram",12.99
2016,2,Canada,"Pork chops, 1 kilogram",12.51
2016,3,Canada,"Pork chops, 1 kilogram",13
2016,4,Canada,"Pork chops, 1 kilogram",12.46
2016,5,Canada,"Pork chops, 1 kilogram",12.38
2016,6,Canada,"Pork chops, 1 kilogram",12.24
2016,7,Canada,"Pork chops, 1 kilogram",12.9
2016,8,Canada,"Pork chops, 1 kilogram",12.6
1995,1,Canada,"Butt roast, 1 kilogram",4.9
1995,2,Canada,"Butt roast, 1 kilogram",5.01
1995,3,Canada,"Butt roast, 1 kilogram",4.84
1995,4,Canada,"Butt roast, 1 kilogram",5.13
1995,5,Canada,"Butt roast, 1 kilogram",4.96
1995,6,Canada,"Butt roast, 1 kilogram",4.97
1995,7,Canada,"Butt roast, 1 kilogram",5.07
1995,8,Canada,"Butt roast, 1 kilogram",5.24
1995,9,Canada,"Butt roast, 1 kilogram",5.06
1995,10,Canada,"Butt roast, 1 kilogram",5.17
1995,11,Canada,"Butt roast, 1 kilogram",4.98
1995,12,Canada,"Butt roast, 1 kilogram",5.23
1996,1,Canada,"Butt roast, 1 kilogram",5
1996,2,Canada,"Butt roast, 1 kilogram",5.2
1996,3,Canada,"Butt roast, 1 kilogram",5.06
1996,4,Canada,"Butt roast, 1 kilogram",5.19
1996,5,Canada,"Butt roast, 1 kilogram",5.29
1996,6,Canada,"Butt roast, 1 kilogram",6.03
1996,7,Canada,"Butt roast, 1 kilogram",6
1996,8,Canada,"Butt roast, 1 kilogram",6.03
1996,9,Canada,"Butt roast, 1 kilogram",5.85
1996,10,Canada,"Butt roast, 1 kilogram",6.05
1996,11,Canada,"Butt roast, 1 kilogram",5.98
1996,12,Canada,"Butt roast, 1 kilogram",6.29
1997,1,Canada,"Butt roast, 1 kilogram",6
1997,2,Canada,"Butt roast, 1 kilogram",5.83
1997,3,Canada,"Butt roast, 1 kilogram",6
1997,4,Canada,"Butt roast, 1 kilogram",6
1997,5,Canada,"Butt roast, 1 kilogram",6.45
1997,6,Canada,"Butt roast, 1 kilogram",6.41
1997,7,Canada,"Butt roast, 1 kilogram",6.56
1997,8,Canada,"Butt roast, 1 kilogram",6.6
1997,9,Canada,"Butt roast, 1 kilogram",6.2
1997,10,Canada,"Butt roast, 1 kilogram",6.25
1997,11,Canada,"Butt roast, 1 kilogram",6.27
1997,12,Canada,"Butt roast, 1 kilogram",6.15
1998,1,Canada,"Butt roast, 1 kilogram",6.23
1998,2,Canada,"Butt roast, 1 kilogram",5.95
1998,3,Canada,"Butt roast, 1 kilogram",5.94
1998,4,Canada,"Butt roast, 1 kilogram",5.96
1998,5,Canada,"Butt roast, 1 kilogram",5.93
1998,6,Canada,"Butt roast, 1 kilogram",6.2
1998,7,Canada,"Butt roast, 1 kilogram",6.3
1998,8,Canada,"Butt roast, 1 kilogram",6.1
1998,9,Canada,"Butt roast, 1 kilogram",6
1998,10,Canada,"Butt roast, 1 kilogram",5.86
1998,11,Canada,"Butt roast, 1 kilogram",5.48
1998,12,Canada,"Butt roast, 1 kilogram",5.45
1999,1,Canada,"Butt roast, 1 kilogram",5.32
1999,2,Canada,"Butt roast, 1 kilogram",5.01
1999,3,Canada,"Butt roast, 1 kilogram",5.31
1999,4,Canada,"Butt roast, 1 kilogram",5.16
1999,5,Canada,"Butt roast, 1 kilogram",5.31
1999,6,Canada,"Butt roast, 1 kilogram",5.44
1999,7,Canada,"Butt roast, 1 kilogram",5.34
1999,8,Canada,"Butt roast, 1 kilogram",5.31
1999,9,Canada,"Butt roast, 1 kilogram",5.47
1999,10,Canada,"Butt roast, 1 kilogram",5.44
1999,11,Canada,"Butt roast, 1 kilogram",5.44
1999,12,Canada,"Butt roast, 1 kilogram",5.49
2000,1,Canada,"Butt roast, 1 kilogram",5.47
2000,2,Canada,"Butt roast, 1 kilogram",5.56
2000,3,Canada,"Butt roast, 1 kilogram",5.7
2000,4,Canada,"Butt roast, 1 kilogram",5.61
2000,5,Canada,"Butt roast, 1 kilogram",5.74
2000,6,Canada,"Butt roast, 1 kilogram",5.76
2000,7,Canada,"Butt roast, 1 kilogram",5.86
2000,8,Canada,"Butt roast, 1 kilogram",5.86
2000,9,Canada,"Butt roast, 1 kilogram",5.87
2000,10,Canada,"Butt roast, 1 kilogram",5.8
2000,11,Canada,"Butt roast, 1 kilogram",5.83
2000,12,Canada,"Butt roast, 1 kilogram",5.97
2001,1,Canada,"Butt roast, 1 kilogram",5.94
2001,2,Canada,"Butt roast, 1 kilogram",5.78
2001,3,Canada,"Butt roast, 1 kilogram",5.85
2001,4,Canada,"Butt roast, 1 kilogram",6.37
2001,5,Canada,"Butt roast, 1 kilogram",6.34
1995,1,Canada,"Chicken, 1 kilogram",3.72
1995,2,Canada,"Chicken, 1 kilogram",3.66
1995,3,Canada,"Chicken, 1 kilogram",3.62
1995,4,Canada,"Chicken, 1 kilogram",3.71
1995,5,Canada,"Chicken, 1 kilogram",3.71
1995,6,Canada,"Chicken, 1 kilogram",3.65
1995,7,Canada,"Chicken, 1 kilogram",3.7
1995,8,Canada,"Chicken, 1 kilogram",3.7
1995,9,Canada,"Chicken, 1 kilogram",3.77
1995,10,Canada,"Chicken, 1 kilogram",3.8
1995,11,Canada,"Chicken, 1 kilogram",3.75
1995,12,Canada,"Chicken, 1 kilogram",3.75
1996,1,Canada,"Chicken, 1 kilogram",3.83
1996,2,Canada,"Chicken, 1 kilogram",3.81
1996,3,Canada,"Chicken, 1 kilogram",3.94
1996,4,Canada,"Chicken, 1 kilogram",3.94
1996,5,Canada,"Chicken, 1 kilogram",3.86
1996,6,Canada,"Chicken, 1 kilogram",3.98
1996,7,Canada,"Chicken, 1 kilogram",4.09
1996,8,Canada,"Chicken, 1 kilogram",4.12
1996,9,Canada,"Chicken, 1 kilogram",4.34
1996,10,Canada,"Chicken, 1 kilogram",4.34
1996,11,Canada,"Chicken, 1 kilogram",4.32
1996,12,Canada,"Chicken, 1 kilogram",4.28
1997,1,Canada,"Chicken, 1 kilogram",4.26
1997,2,Canada,"Chicken, 1 kilogram",4.22
1997,3,Canada,"Chicken, 1 kilogram",4.13
1997,4,Canada,"Chicken, 1 kilogram",4.18
1997,5,Canada,"Chicken, 1 kilogram",4.15
1997,6,Canada,"Chicken, 1 kilogram",4.43
1997,7,Canada,"Chicken, 1 kilogram",4.19
1997,8,Canada,"Chicken, 1 kilogram",4.22
1997,9,Canada,"Chicken, 1 kilogram",4.26
1997,10,Canada,"Chicken, 1 kilogram",4.36
1997,11,Canada,"Chicken, 1 kilogram",4.36
1997,12,Canada,"Chicken, 1 kilogram",4.21
1998,1,Canada,"Chicken, 1 kilogram",4.27
1998,2,Canada,"Chicken, 1 kilogram",4.1
1998,3,Canada,"Chicken, 1 kilogram",4.11
1998,4,Canada,"Chicken, 1 kilogram",4.14
1998,5,Canada,"Chicken, 1 kilogram",4.07
1998,6,Canada,"Chicken, 1 kilogram",4.14
1998,7,Canada,"Chicken, 1 kilogram",4.2
1998,8,Canada,"Chicken, 1 kilogram",4.26
